date,temp_ambient,temp_system,temp_atmos_10,radW/m2,netW/m2
2022-01-01 06:00:00+00:00,5.401,26.86233333333333,3.46,82.56,-3.54
2022-01-01 06:00:00+00:00,5.401,26.86233333333333,3.46,82.56,-3.54
2022-01-01 06:15:00+00:00,5.316,26.633666666666667,3.35,82.19,-3.25
2022-01-01 06:15:00+00:00,5.316,26.633666666666667,3.35,82.19,-3.25
2022-01-01 06:30:00+00:00,5.273,26.713,3.23,81.91,-3.71
2022-01-01 06:30:00+00:00,5.273,26.713,3.23,81.91,-3.71
2022-01-01 06:45:00+00:00,5.159000000000001,26.37933333333333,3.14,83.19,-2.99
2022-01-01 06:45:00+00:00,5.159000000000001,26.37933333333333,3.14,83.19,-2.99
2022-01-01 07:00:00+00:00,5.136666666666667,26.421333333333333,3.09,83.43,-3.69
2022-01-01 07:00:00+00:00,5.136666666666667,26.421333333333333,3.09,83.43,-3.69
2022-01-01 07:15:00+00:00,4.901,26.15833333333333,2.94,83.81,-4.12
2022-01-01 07:15:00+00:00,4.901,26.15833333333333,2.94,83.81,-4.12
2022-01-01 07:30:00+00:00,4.861666666666666,26.127,2.79,83.75,-3.69
2022-01-01 07:30:00+00:00,4.861666666666666,26.127,2.79,83.75,-3.69
2022-01-01 07:45:00+00:00,4.526,25.845666666666663,2.41,82.8,-6.06
2022-01-01 07:45:00+00:00,4.526,25.845666666666663,2.41,82.8,-6.06
2022-01-01 08:00:00+00:00,3.855333333333333,25.29862068965517,1.79,83.05,-6.52
2022-01-01 08:00:00+00:00,3.855333333333333,25.29862068965517,1.79,83.05,-6.52
2022-01-01 08:15:00+00:00,3.796666666666667,25.30033333333333,1.66,83.22,-3.51
2022-01-01 08:15:00+00:00,3.796666666666667,25.30033333333333,1.66,83.22,-3.51
2022-01-01 08:30:00+00:00,3.509666666666667,25.081000000000003,1.55,82.62,-3.22
2022-01-01 08:30:00+00:00,3.509666666666667,25.081000000000003,1.55,82.62,-3.22
2022-01-01 08:45:00+00:00,3.4658620689655173,24.802666666666667,1.53,84.91,-2.77
2022-01-01 08:45:00+00:00,3.4658620689655173,24.802666666666667,1.53,84.91,-2.77
2022-01-01 09:00:00+00:00,3.457666666666667,24.699666666666666,1.57,85.29,-2.24
2022-01-01 09:00:00+00:00,3.457666666666667,24.699666666666666,1.57,85.29,-2.24
2022-01-01 09:15:00+00:00,3.6103333333333336,24.839,1.66,84.19,-2.14
2022-01-01 09:15:00+00:00,3.6103333333333336,24.839,1.66,84.19,-2.14
2022-01-01 09:30:00+00:00,3.708666666666667,24.873,1.82,84.89,-2.01
2022-01-01 09:30:00+00:00,3.708666666666667,24.873,1.82,84.89,-2.01
2022-01-01 09:45:00+00:00,4.033333333333333,25.13533333333333,2.14,84.12,-2.14
2022-01-01 09:45:00+00:00,4.033333333333333,25.13533333333333,2.14,84.12,-2.14
2022-01-01 10:00:00+00:00,4.175666666666666,25.361,2.26,83.92,-4.87
2022-01-01 10:00:00+00:00,4.175666666666666,25.361,2.26,83.92,-4.87
2022-01-01 10:15:00+00:00,4.3100000000000005,25.74533333333333,1.9,84.07,-7.83
2022-01-01 10:15:00+00:00,4.3100000000000005,25.74533333333333,1.9,84.07,-7.83
2022-01-01 10:30:00+00:00,3.8493333333333335,25.595666666666663,1.65,85.13,-6.53
2022-01-01 10:30:00+00:00,3.8493333333333335,25.595666666666663,1.65,85.13,-6.53
2022-01-01 10:45:00+00:00,3.923,25.671333333333333,1.55,84.23,-6.27
2022-01-01 10:45:00+00:00,3.923,25.671333333333333,1.55,84.23,-6.27
2022-01-01 11:00:00+00:00,3.877333333333333,25.836666666666662,1.54,84.26,-6.58
2022-01-01 11:00:00+00:00,3.877333333333333,25.836666666666662,1.54,84.26,-6.58
2022-01-01 11:15:00+00:00,3.818,25.991333333333333,1.53,85.33,-7.32
2022-01-01 11:15:00+00:00,3.818,25.991333333333333,1.53,85.33,-7.32
2022-01-01 11:30:00+00:00,3.680333333333333,25.670666666666666,1.44,85.15,-7.25
2022-01-01 11:30:00+00:00,3.680333333333333,25.670666666666666,1.44,85.15,-7.25
2022-01-01 11:45:00+00:00,3.772666666666667,25.787333333333333,1.34,84.19,-7.86
2022-01-01 11:45:00+00:00,3.772666666666667,25.787333333333333,1.34,84.19,-7.86
2022-01-01 12:00:00+00:00,3.3126666666666664,25.446666666666665,1.03,83.81,-8.95
2022-01-01 12:00:00+00:00,3.3126666666666664,25.446666666666665,1.03,83.81,-8.95
2022-01-01 12:15:00+00:00,2.989,24.85033333333333,0.89,84.98,-7.88
2022-01-01 12:15:00+00:00,2.989,24.85033333333333,0.89,84.98,-7.88
2022-01-01 12:30:00+00:00,2.749,24.38833333333333,0.78,83.83,-7.57
2022-01-01 12:30:00+00:00,2.749,24.38833333333333,0.78,83.83,-7.57
2022-01-01 12:45:00+00:00,2.685,24.088666666666665,0.72,83.9,-6.64
2022-01-01 12:45:00+00:00,2.685,24.088666666666665,0.72,83.9,-6.64
2022-01-01 13:00:00+00:00,2.6766666666666667,24.014666666666667,0.74,83.78,-5.57
2022-01-01 13:00:00+00:00,2.6766666666666667,24.014666666666667,0.74,83.78,-5.57
2022-01-01 13:15:00+00:00,2.841333333333333,24.0751724137931,0.83,83.62,-5.42
2022-01-01 13:15:00+00:00,2.841333333333333,24.0751724137931,0.83,83.62,-5.42
2022-01-01 13:30:00+00:00,3.0906666666666665,24.386666666666667,0.97,83.54,-5.46
2022-01-01 13:30:00+00:00,3.0906666666666665,24.386666666666667,0.97,83.54,-5.46
2022-01-01 13:45:00+00:00,3.267333333333333,24.686333333333334,1.26,84.47,-5.7
2022-01-01 13:45:00+00:00,3.267333333333333,24.686333333333334,1.26,84.47,-5.7
2022-01-01 14:00:00+00:00,3.074,24.283666666666665,1.13,85.33,-6.21
2022-01-01 14:00:00+00:00,3.074,24.283666666666665,1.13,85.33,-6.21
2022-01-01 14:15:00+00:00,2.853,23.976666666666667,0.67,86.22,-7.66
2022-01-01 14:15:00+00:00,2.853,23.976666666666667,0.67,86.22,-7.66
2022-01-01 14:30:00+00:00,2.382,23.576,0.38,85.98,-3.95
2022-01-01 14:30:00+00:00,2.382,23.576,0.38,85.98,-3.95
2022-01-01 14:45:00+00:00,2.222,23.264333333333333,0.27,87.7,-2.31
2022-01-01 14:45:00+00:00,2.222,23.264333333333333,0.27,87.7,-2.31
2022-01-01 15:00:00+00:00,2.056666666666666,22.88266666666667,0.28,92.67,-0.18
2022-01-01 15:00:00+00:00,2.056666666666666,22.88266666666667,0.28,92.67,-0.18
2022-01-01 15:15:00+00:00,2.122,22.81066666666667,0.37,97.38,2.36
2022-01-01 15:15:00+00:00,2.122,22.81066666666667,0.37,97.38,2.36
2022-01-01 15:30:00+00:00,2.2273333333333336,22.563,0.6,102.86,1.26
2022-01-01 15:30:00+00:00,2.2273333333333336,22.563,0.6,102.86,1.26
2022-01-01 15:45:00+00:00,2.244333333333333,22.34133333333333,0.61,101.24,-1.04
2022-01-01 15:45:00+00:00,2.244333333333333,22.34133333333333,0.61,101.24,-1.04
2022-01-01 16:00:00+00:00,2.220333333333333,22.410666666666668,0.6,104.97,-1.7
2022-01-01 16:00:00+00:00,2.220333333333333,22.410666666666668,0.6,104.97,-1.7
2022-01-01 16:15:00+00:00,2.203448275862069,22.363666666666667,0.53,107.39,-1.24
2022-01-01 16:15:00+00:00,2.203448275862069,22.363666666666667,0.53,107.39,-1.24
2022-01-01 16:30:00+00:00,2.1283333333333334,22.273333333333333,0.63,110.63,-2.17
2022-01-01 16:30:00+00:00,2.1283333333333334,22.273333333333333,0.63,110.63,-2.17
2022-01-01 16:45:00+00:00,2.2333333333333334,22.378,0.6,110.42,-2.76
2022-01-01 16:45:00+00:00,2.2333333333333334,22.378,0.6,110.42,-2.76
2022-01-01 17:00:00+00:00,2.1573333333333333,22.361666666666668,0.54,110.86,-4.03
2022-01-01 17:00:00+00:00,2.1573333333333333,22.361666666666668,0.54,110.86,-4.03
2022-01-01 17:15:00+00:00,2.137,22.426666666666662,0.46,116.64,-0.35
2022-01-01 17:15:00+00:00,2.137,22.426666666666662,0.46,116.64,-0.35
2022-01-01 17:30:00+00:00,2.1886666666666668,22.651666666666664,0.41,113.69,-1.5
2022-01-01 17:30:00+00:00,2.1886666666666668,22.651666666666664,0.41,113.69,-1.5
2022-01-01 17:45:00+00:00,2.158666666666667,22.67833333333333,0.47,120.77,-3.32
2022-01-01 17:45:00+00:00,2.158666666666667,22.67833333333333,0.47,120.77,-3.32
2022-01-01 18:00:00+00:00,2.122,22.60633333333333,0.45,115.22,-7.06
2022-01-01 18:00:00+00:00,2.122,22.60633333333333,0.45,115.22,-7.06
2022-01-01 18:15:00+00:00,1.852,22.31733333333333,0.24,120.98,-7.47
2022-01-01 18:15:00+00:00,1.852,22.31733333333333,0.24,120.98,-7.47
2022-01-01 18:30:00+00:00,1.7673333333333334,22.154137931034484,0.16,125.68,-2.74
2022-01-01 18:30:00+00:00,1.7673333333333334,22.154137931034484,0.16,125.68,-2.74
2022-01-01 18:45:00+00:00,1.596666666666667,22.063666666666663,-0.05,116.26,-10.3
2022-01-01 18:45:00+00:00,1.596666666666667,22.063666666666663,-0.05,116.26,-10.3
2022-01-01 19:00:00+00:00,1.384,21.892666666666667,-0.31,113.38,-8.73
2022-01-01 19:00:00+00:00,1.384,21.892666666666667,-0.31,113.38,-8.73
2022-01-01 19:15:00+00:00,1.1786666666666668,21.722666666666665,-0.49,124.68,-10.99
2022-01-01 19:15:00+00:00,1.1786666666666668,21.722666666666665,-0.49,124.68,-10.99
2022-01-01 19:30:00+00:00,1.001,21.462333333333333,-0.63,131.9,-18.22
2022-01-01 19:30:00+00:00,1.001,21.462333333333333,-0.63,131.9,-18.22
2022-01-01 19:45:00+00:00,0.9846666666666668,21.247,-0.66,125.45,-17.99
2022-01-01 19:45:00+00:00,0.9846666666666668,21.247,-0.66,125.45,-17.99
2022-01-01 20:00:00+00:00,0.8963333333333333,21.179,-0.74,126.94,-20.83
2022-01-01 20:00:00+00:00,0.8963333333333333,21.179,-0.74,126.94,-20.83
2022-01-01 20:15:00+00:00,0.7283333333333334,20.924,-0.81,116.78,-16.99
2022-01-01 20:15:00+00:00,0.7283333333333334,20.924,-0.81,116.78,-16.99
2022-01-01 20:30:00+00:00,0.6893333333333334,20.834333333333333,-0.9,108.24,-9.77
2022-01-01 20:30:00+00:00,0.6893333333333334,20.834333333333333,-0.9,108.24,-9.77
2022-01-01 20:45:00+00:00,0.5296666666666667,20.67833333333333,-1.0,109.04,-9.11
2022-01-01 20:45:00+00:00,0.5296666666666667,20.67833333333333,-1.0,109.04,-9.11
2022-01-01 21:00:00+00:00,0.4669999999999999,20.575666666666667,-1.12,107.21,-7.69
2022-01-01 21:00:00+00:00,0.4669999999999999,20.575666666666667,-1.12,107.21,-7.69
2022-01-01 21:15:00+00:00,0.314,20.388,-1.21,101.03,-13.28
2022-01-01 21:15:00+00:00,0.314,20.388,-1.21,101.03,-13.28
2022-01-01 21:30:00+00:00,0.1166666666666666,20.25333333333333,-1.34,97.04,-18.27
2022-01-01 21:30:00+00:00,0.1166666666666666,20.25333333333333,-1.34,97.04,-18.27
2022-01-01 21:45:00+00:00,-0.0776666666666666,19.917,-1.45,91.31,-19.64
2022-01-01 21:45:00+00:00,-0.0776666666666666,19.917,-1.45,91.31,-19.64
2022-01-01 22:00:00+00:00,0.052,19.982333333333333,-1.46,85.28,-13.41
2022-01-01 22:00:00+00:00,0.052,19.982333333333333,-1.46,85.28,-13.41
2022-01-01 22:15:00+00:00,0.1116666666666666,20.16166666666667,-1.39,82.4,-10.33
2022-01-01 22:15:00+00:00,0.1116666666666666,20.16166666666667,-1.39,82.4,-10.33
2022-01-01 22:30:00+00:00,0.0646666666666666,20.240666666666662,-1.4,79.0,-8.94
2022-01-01 22:30:00+00:00,0.0646666666666666,20.240666666666662,-1.4,79.0,-8.94
2022-01-01 22:45:00+00:00,0.0016666666666666,20.141,-1.46,77.0,-8.32
2022-01-01 22:45:00+00:00,0.0016666666666666,20.141,-1.46,77.0,-8.32
2022-01-01 23:00:00+00:00,-0.0656666666666666,19.99233333333333,-1.5,75.79,-8.09
2022-01-01 23:00:00+00:00,-0.0656666666666666,19.99233333333333,-1.5,75.79,-8.09
2022-01-01 23:15:00+00:00,0.0334482758620689,20.08566666666667,-1.46,76.34,-7.87
2022-01-01 23:15:00+00:00,0.0334482758620689,20.08566666666667,-1.46,76.34,-7.87
2022-01-01 23:30:00+00:00,0.192,20.298,-1.46,77.44,-7.28
2022-01-01 23:30:00+00:00,0.192,20.298,-1.46,77.44,-7.28
2022-01-01 23:45:00+00:00,0.081,20.346896551724136,-1.57,77.22,-6.87
2022-01-01 23:45:00+00:00,0.081,20.346896551724136,-1.57,77.22,-6.87
2022-01-02 00:00:00+00:00,-0.1403333333333333,20.098000000000003,-1.74,77.09,-6.79
2022-01-02 00:00:00+00:00,-0.1403333333333333,20.098000000000003,-1.74,77.09,-6.79
2022-01-02 00:15:00+00:00,-0.2846666666666667,20.04433333333333,-2.46,76.44,-7.52
2022-01-02 00:15:00+00:00,-0.2846666666666667,20.04433333333333,-2.46,76.44,-7.52
2022-01-02 00:30:00+00:00,-0.8536666666666667,20.139666666666667,-3.23,75.69,-8.57
2022-01-02 00:30:00+00:00,-0.8536666666666667,20.139666666666667,-3.23,75.69,-8.57
2022-01-02 00:45:00+00:00,-1.4486666666666668,19.904,-3.59,76.63,-2.77
2022-01-02 00:45:00+00:00,-1.4486666666666668,19.904,-3.59,76.63,-2.77
2022-01-02 01:00:00+00:00,-1.7716666666666667,19.463,-3.71,76.57,-2.26
2022-01-02 01:00:00+00:00,-1.7716666666666667,19.463,-3.71,76.57,-2.26
2022-01-02 01:15:00+00:00,-1.850666666666667,19.270666666666667,-3.81,75.25,-1.72
2022-01-02 01:15:00+00:00,-1.850666666666667,19.270666666666667,-3.81,75.25,-1.72
2022-01-02 01:30:00+00:00,-1.7553333333333332,19.336,-3.83,75.09,-1.52
2022-01-02 01:30:00+00:00,-1.7553333333333332,19.336,-3.83,75.09,-1.52
2022-01-02 01:45:00+00:00,-1.751,19.436,-3.82,75.73,-1.4
2022-01-02 01:45:00+00:00,-1.751,19.436,-3.82,75.73,-1.4
2022-01-02 02:00:00+00:00,-1.7406666666666666,19.293,-3.45,75.49,-1.51
2022-01-02 02:00:00+00:00,-1.7406666666666666,19.293,-3.45,75.49,-1.51
2022-01-02 02:15:00+00:00,-1.1406666666666667,19.238,-2.64,72.93,-1.64
2022-01-02 02:15:00+00:00,-1.1406666666666667,19.238,-2.64,72.93,-1.64
2022-01-02 02:30:00+00:00,-0.785,19.439666666666668,-2.21,76.02,-2.28
2022-01-02 02:30:00+00:00,-0.785,19.439666666666668,-2.21,76.02,-2.28
2022-01-02 02:45:00+00:00,-0.6513333333333333,19.42533333333333,-2.09,75.66,-2.14
2022-01-02 02:45:00+00:00,-0.6513333333333333,19.42533333333333,-2.09,75.66,-2.14
2022-01-02 03:00:00+00:00,-0.7083333333333334,19.351666666666667,-2.17,75.17,-1.79
2022-01-02 03:00:00+00:00,-0.7083333333333334,19.351666666666667,-2.17,75.17,-1.79
2022-01-02 03:15:00+00:00,-0.7543333333333333,19.299666666666667,-2.14,75.5,-2.07
2022-01-02 03:15:00+00:00,-0.7543333333333333,19.299666666666667,-2.14,75.5,-2.07
2022-01-02 03:30:00+00:00,-0.5950000000000001,19.427666666666667,-2.12,75.73,-2.13
2022-01-02 03:30:00+00:00,-0.5950000000000001,19.427666666666667,-2.12,75.73,-2.13
2022-01-02 03:45:00+00:00,-0.5950000000000001,19.594,-2.09,75.74,-2.43
2022-01-02 03:45:00+00:00,-0.5950000000000001,19.594,-2.09,75.74,-2.43
2022-01-02 04:00:00+00:00,-0.6163333333333333,19.561333333333334,-2.15,74.37,-2.36
2022-01-02 04:00:00+00:00,-0.6163333333333333,19.561333333333334,-2.15,74.37,-2.36
2022-01-02 04:15:00+00:00,-0.6216666666666666,19.598,-2.19,75.95,-1.84
2022-01-02 04:15:00+00:00,-0.6216666666666666,19.598,-2.19,75.95,-1.84
2022-01-02 04:30:00+00:00,-0.6566666666666666,19.668,-2.31,74.54,-1.43
2022-01-02 04:30:00+00:00,-0.6566666666666666,19.668,-2.31,74.54,-1.43
2022-01-02 04:45:00+00:00,-0.5743333333333334,19.838666666666665,-2.29,74.72,-1.71
2022-01-02 04:45:00+00:00,-0.5743333333333334,19.838666666666665,-2.29,74.72,-1.71
2022-01-02 05:00:00+00:00,-0.4656666666666667,20.089310344827588,-2.24,73.85,-1.83
2022-01-02 05:00:00+00:00,-0.4656666666666667,20.089310344827588,-2.24,73.85,-1.83
2022-01-02 05:15:00+00:00,-0.4599999999999999,20.121666666666663,-2.15,74.42,-2.27
2022-01-02 05:15:00+00:00,-0.4599999999999999,20.121666666666663,-2.15,74.42,-2.27
2022-01-02 05:30:00+00:00,-0.3836666666666666,20.252666666666663,-2.13,74.3,-2.76
2022-01-02 05:30:00+00:00,-0.3836666666666666,20.252666666666663,-2.13,74.3,-2.76
2022-01-02 05:45:00+00:00,-0.4433333333333333,20.271666666666665,-2.94,73.94,-0.65
2022-01-02 05:45:00+00:00,-0.4433333333333333,20.271666666666665,-2.94,73.94,-0.65
2022-01-02 06:00:00+00:00,-1.125,20.23,-3.82,71.81,0.9
2022-01-02 06:00:00+00:00,-1.125,20.23,-3.82,71.81,0.9
2022-01-02 06:15:00+00:00,-1.6373333333333333,19.872,-4.1,72.54,0.23
2022-01-02 06:15:00+00:00,-1.6373333333333333,19.872,-4.1,72.54,0.23
2022-01-02 06:30:00+00:00,-1.92,19.555666666666664,-4.39,74.17,0.02
2022-01-02 06:30:00+00:00,-1.92,19.555666666666664,-4.39,74.17,0.02
2022-01-02 06:45:00+00:00,-2.2282758620689656,19.387,-4.61,74.2,-0.05
2022-01-02 06:45:00+00:00,-2.2282758620689656,19.387,-4.61,74.2,-0.05
2022-01-02 07:00:00+00:00,-2.351,19.134,-4.81,72.89,0.18
2022-01-02 07:00:00+00:00,-2.351,19.134,-4.81,72.89,0.18
2022-01-02 07:15:00+00:00,-2.704,18.956333333333337,-5.12,73.11,-0.4
2022-01-02 07:15:00+00:00,-2.704,18.956333333333337,-5.12,73.11,-0.4
2022-01-02 07:30:00+00:00,-3.1016666666666666,18.554,-5.45,72.6,-0.7
2022-01-02 07:30:00+00:00,-3.1016666666666666,18.554,-5.45,72.6,-0.7
2022-01-02 07:45:00+00:00,-3.275,18.40833333333333,-5.67,73.05,-0.56
2022-01-02 07:45:00+00:00,-3.275,18.40833333333333,-5.67,73.05,-0.56
2022-01-02 08:00:00+00:00,-3.715,17.929333333333332,-5.93,73.4,-0.92
2022-01-02 08:00:00+00:00,-3.715,17.929333333333332,-5.93,73.4,-0.92
2022-01-02 08:15:00+00:00,-4.056333333333333,17.553,-6.27,73.54,-1.24
2022-01-02 08:15:00+00:00,-4.056333333333333,17.553,-6.27,73.54,-1.24
2022-01-02 08:30:00+00:00,-4.484666666666667,17.170666666666666,-6.64,73.56,-1.29
2022-01-02 08:30:00+00:00,-4.484666666666667,17.170666666666666,-6.64,73.56,-1.29
2022-01-02 08:45:00+00:00,-4.725,16.837666666666667,-6.8,73.57,-2.13
2022-01-02 08:45:00+00:00,-4.725,16.837666666666667,-6.8,73.57,-2.13
2022-01-02 09:00:00+00:00,-4.703666666666667,16.848,-6.85,72.99,-2.21
2022-01-02 09:00:00+00:00,-4.703666666666667,16.848,-6.85,72.99,-2.21
2022-01-02 09:15:00+00:00,-4.694,16.874666666666666,-6.86,74.23,-2.07
2022-01-02 09:15:00+00:00,-4.694,16.874666666666666,-6.86,74.23,-2.07
2022-01-02 09:30:00+00:00,-4.73,16.929666666666666,-6.82,73.69,-1.63
2022-01-02 09:30:00+00:00,-4.73,16.929666666666666,-6.82,73.69,-1.63
2022-01-02 09:45:00+00:00,-4.666,17.020666666666667,-6.8,74.49,-1.66
2022-01-02 09:45:00+00:00,-4.666,17.020666666666667,-6.8,74.49,-1.66
2022-01-02 10:00:00+00:00,-4.608333333333333,16.953,-6.74,74.42,-1.7
2022-01-02 10:00:00+00:00,-4.608333333333333,16.953,-6.74,74.42,-1.7
2022-01-02 10:15:00+00:00,-4.530666666666666,17.11448275862069,-6.76,74.56,-1.76
2022-01-02 10:15:00+00:00,-4.530666666666666,17.11448275862069,-6.76,74.56,-1.76
2022-01-02 10:30:00+00:00,-4.551333333333333,17.25,-6.71,73.25,-1.89
2022-01-02 10:30:00+00:00,-4.551333333333333,17.25,-6.71,73.25,-1.89
2022-01-02 10:45:00+00:00,-4.303333333333333,17.554333333333332,-6.66,74.72,-2.0
2022-01-02 10:45:00+00:00,-4.303333333333333,17.554333333333332,-6.66,74.72,-2.0
2022-01-02 11:00:00+00:00,-4.284000000000001,17.812666666666665,-6.74,73.52,-1.93
2022-01-02 11:00:00+00:00,-4.284000000000001,17.812666666666665,-6.74,73.52,-1.93
2022-01-02 11:15:00+00:00,-4.511666666666667,17.78666666666667,-7.0,73.61,-1.78
2022-01-02 11:15:00+00:00,-4.511666666666667,17.78666666666667,-7.0,73.61,-1.78
2022-01-02 11:30:00+00:00,-4.758333333333334,17.562666666666665,-7.14,69.57,-1.95
2022-01-02 11:30:00+00:00,-4.758333333333334,17.562666666666665,-7.14,69.57,-1.95
2022-01-02 11:45:00+00:00,-4.8886666666666665,17.506666666666668,-7.13,71.52,-1.97
2022-01-02 11:45:00+00:00,-4.8886666666666665,17.506666666666668,-7.13,71.52,-1.97
2022-01-02 12:00:00+00:00,-5.035,17.116666666666667,-7.2,70.93,-1.97
2022-01-02 12:00:00+00:00,-5.035,17.116666666666667,-7.2,70.93,-1.97
2022-01-02 12:15:00+00:00,-4.996666666666667,17.082,-7.23,72.04,-2.03
2022-01-02 12:15:00+00:00,-4.996666666666667,17.082,-7.23,72.04,-2.03
2022-01-02 12:30:00+00:00,-5.072333333333333,16.972,-7.28,71.65,-2.0
2022-01-02 12:30:00+00:00,-5.072333333333333,16.972,-7.28,71.65,-2.0
2022-01-02 12:45:00+00:00,-4.993666666666667,16.969666666666665,-7.33,70.89,-2.22
2022-01-02 12:45:00+00:00,-4.993666666666667,16.969666666666665,-7.33,70.89,-2.22
2022-01-02 13:00:00+00:00,-4.847666666666667,17.403000000000002,-7.44,70.11,-2.04
2022-01-02 13:00:00+00:00,-4.847666666666667,17.403000000000002,-7.44,70.11,-2.04
2022-01-02 13:15:00+00:00,-5.048,17.295666666666666,-7.56,71.78,-2.19
2022-01-02 13:15:00+00:00,-5.048,17.295666666666666,-7.56,71.78,-2.19
2022-01-02 13:30:00+00:00,-5.307,17.09333333333333,-7.66,72.69,-2.93
2022-01-02 13:30:00+00:00,-5.307,17.09333333333333,-7.66,72.69,-2.93
2022-01-02 13:45:00+00:00,-5.296,16.94066666666667,-7.76,76.56,-3.98
2022-01-02 13:45:00+00:00,-5.296,16.94066666666667,-7.76,76.56,-3.98
2022-01-02 14:00:00+00:00,-5.452068965517242,16.869333333333334,-7.89,79.52,-5.52
2022-01-02 14:00:00+00:00,-5.452068965517242,16.869333333333334,-7.89,79.52,-5.52
2022-01-02 14:15:00+00:00,-5.586666666666667,16.658,-7.95,84.58,-6.37
2022-01-02 14:15:00+00:00,-5.586666666666667,16.658,-7.95,84.58,-6.37
2022-01-02 14:30:00+00:00,-5.693,16.483666666666668,-8.1,92.78,-9.48
2022-01-02 14:30:00+00:00,-5.693,16.483666666666668,-8.1,92.78,-9.48
2022-01-02 14:45:00+00:00,-5.647333333333333,16.538333333333334,-8.18,100.18,-13.55
2022-01-02 14:45:00+00:00,-5.647333333333333,16.538333333333334,-8.18,100.18,-13.55
2022-01-02 15:00:00+00:00,-5.624,16.5,-8.14,107.23,-15.84
2022-01-02 15:00:00+00:00,-5.624,16.5,-8.14,107.23,-15.84
2022-01-02 15:15:00+00:00,-5.006333333333333,17.221999999999998,-7.98,124.43,-21.62
2022-01-02 15:15:00+00:00,-5.006333333333333,17.221999999999998,-7.98,124.43,-21.62
2022-01-02 15:30:00+00:00,-4.5183333333333335,18.00862068965517,-7.69,162.88,-34.53
2022-01-02 15:30:00+00:00,-4.5183333333333335,18.00862068965517,-7.69,162.88,-34.53
2022-01-02 15:45:00+00:00,-4.4976666666666665,18.168666666666663,-7.5,164.8,-35.35
2022-01-02 15:45:00+00:00,-4.4976666666666665,18.168666666666663,-7.5,164.8,-35.35
2022-01-02 16:00:00+00:00,-3.929666666666667,18.61233333333333,-7.2,215.78,-53.45
2022-01-02 16:00:00+00:00,-3.929666666666667,18.61233333333333,-7.2,215.78,-53.45
2022-01-02 16:15:00+00:00,-3.649,18.991333333333333,-7.02,239.56,-60.7
2022-01-02 16:15:00+00:00,-3.649,18.991333333333333,-7.02,239.56,-60.7
2022-01-02 16:30:00+00:00,-3.3363333333333336,19.374,-6.71,259.57,-71.27
2022-01-02 16:30:00+00:00,-3.3363333333333336,19.374,-6.71,259.57,-71.27
2022-01-02 16:45:00+00:00,-2.9433333333333334,19.68433333333333,-6.47,236.89,-68.96
2022-01-02 16:45:00+00:00,-2.9433333333333334,19.68433333333333,-6.47,236.89,-68.96
2022-01-02 17:00:00+00:00,-2.7856666666666667,20.07,-6.25,249.16,-76.43
2022-01-02 17:00:00+00:00,-2.7856666666666667,20.07,-6.25,249.16,-76.43
2022-01-02 17:15:00+00:00,-2.712333333333333,20.090666666666667,-6.0,247.53,-79.89
2022-01-02 17:15:00+00:00,-2.712333333333333,20.090666666666667,-6.0,247.53,-79.89
2022-01-02 17:30:00+00:00,-2.4226666666666667,20.392666666666667,-6.03,245.53,-81.67
2022-01-02 17:30:00+00:00,-2.4226666666666667,20.392666666666667,-6.03,245.53,-81.67
2022-01-02 17:45:00+00:00,-1.6849999999999998,21.231333333333332,-5.55,336.79,-142.32
2022-01-02 17:45:00+00:00,-1.6849999999999998,21.231333333333332,-5.55,336.79,-142.32
2022-01-02 18:00:00+00:00,-1.3,22.062,-5.25,344.83,-122.6
2022-01-02 18:00:00+00:00,-1.3,22.062,-5.25,344.83,-122.6
2022-01-02 18:15:00+00:00,-0.4393333333333333,23.68933333333333,-4.37,540.81,-202.49
2022-01-02 18:15:00+00:00,-0.4393333333333333,23.68933333333333,-4.37,540.81,-202.49
2022-01-02 18:30:00+00:00,0.283,25.426,-4.03,530.49,-65.92
2022-01-02 18:30:00+00:00,0.283,25.426,-4.03,530.49,-65.92
2022-01-02 18:45:00+00:00,1.0313333333333334,26.746,-3.67,521.93,79.14
2022-01-02 18:45:00+00:00,1.0313333333333334,26.746,-3.67,521.93,79.14
2022-01-02 19:00:00+00:00,1.481,27.82633333333333,-3.29,499.41,147.35
2022-01-02 19:00:00+00:00,1.481,27.82633333333333,-3.29,499.41,147.35
2022-01-02 19:15:00+00:00,1.544,28.19066666666667,-3.14,474.41,111.65
2022-01-02 19:15:00+00:00,1.544,28.19066666666667,-3.14,474.41,111.65
2022-01-02 19:30:00+00:00,2.083,28.732000000000003,-2.99,455.34,100.51
2022-01-02 19:30:00+00:00,2.083,28.732000000000003,-2.99,455.34,100.51
2022-01-02 19:45:00+00:00,1.6823333333333332,29.080666666666666,-3.21,442.54,124.28
2022-01-02 19:45:00+00:00,1.6823333333333332,29.080666666666666,-3.21,442.54,124.28
2022-01-02 20:00:00+00:00,1.5056666666666667,28.66466666666667,-3.14,421.74,118.77
2022-01-02 20:00:00+00:00,1.5056666666666667,28.66466666666667,-3.14,421.74,118.77
2022-01-02 20:15:00+00:00,1.8303333333333327,28.956333333333337,-3.18,392.35,97.22
2022-01-02 20:15:00+00:00,1.8303333333333327,28.956333333333337,-3.18,392.35,97.22
2022-01-02 20:30:00+00:00,2.539333333333333,29.52862068965517,-3.03,360.67,97.38
