date,temp_ambient
2022-01-02 04:30:00+00:00,-0.6566666666666666
2022-01-02 04:45:00+00:00,-0.5743333333333334
2022-01-02 05:00:00+00:00,-0.4656666666666667
2022-01-02 05:15:00+00:00,-0.45999999999999996
2022-01-02 05:30:00+00:00,-0.38366666666666666
2022-01-02 05:45:00+00:00,-0.4433333333333333
2022-01-02 06:00:00+00:00,-1.125
2022-01-02 06:15:00+00:00,-1.6373333333333333
2022-01-02 06:30:00+00:00,-1.9200000000000002
2022-01-02 06:45:00+00:00,-2.2282758620689656
2022-01-02 07:00:00+00:00,-2.351
2022-01-02 07:15:00+00:00,-2.704
2022-01-02 07:30:00+00:00,-3.1016666666666666
2022-01-02 07:45:00+00:00,-3.275
2022-01-02 08:00:00+00:00,-3.7150000000000003
2022-01-02 08:15:00+00:00,-4.056333333333333
2022-01-02 08:30:00+00:00,-4.484666666666667
2022-01-02 08:45:00+00:00,-4.725
2022-01-02 09:00:00+00:00,-4.703666666666667
2022-01-02 09:15:00+00:00,-4.694
2022-01-02 09:30:00+00:00,-4.73
2022-01-02 09:45:00+00:00,-4.6659999999999995
2022-01-02 10:00:00+00:00,-4.608333333333333
2022-01-02 10:15:00+00:00,-4.530666666666666
2022-01-02 10:30:00+00:00,-4.551333333333333
2022-01-02 10:45:00+00:00,-4.303333333333333
2022-01-02 11:00:00+00:00,-4.284000000000001
2022-01-02 11:15:00+00:00,-4.511666666666667
2022-01-02 11:30:00+00:00,-4.758333333333334
2022-01-02 11:45:00+00:00,-4.8886666666666665
2022-01-02 12:00:00+00:00,-5.035
2022-01-02 12:15:00+00:00,-4.996666666666667
2022-01-02 12:30:00+00:00,-5.072333333333333
2022-01-02 12:45:00+00:00,-4.993666666666667
2022-01-02 13:00:00+00:00,-4.847666666666667
2022-01-02 13:15:00+00:00,-5.048
2022-01-02 13:30:00+00:00,-5.307
2022-01-02 13:45:00+00:00,-5.296
2022-01-02 14:00:00+00:00,-5.452068965517242
2022-01-02 14:15:00+00:00,-5.586666666666667
2022-01-02 14:30:00+00:00,-5.693
2022-01-02 14:45:00+00:00,-5.647333333333333
2022-01-02 15:00:00+00:00,-5.624
2022-01-02 15:15:00+00:00,-5.006333333333333
2022-01-02 15:30:00+00:00,-4.5183333333333335
2022-01-02 15:45:00+00:00,-4.4976666666666665
2022-01-02 16:00:00+00:00,-3.929666666666667
2022-01-02 16:15:00+00:00,-3.649
2022-01-02 16:30:00+00:00,-3.3363333333333336
2022-01-02 16:45:00+00:00,-2.9433333333333334
2022-01-02 17:00:00+00:00,-2.7856666666666667
2022-01-02 17:15:00+00:00,-2.7123333333333335
2022-01-02 17:30:00+00:00,-2.4226666666666667
2022-01-02 17:45:00+00:00,-1.6849999999999998
2022-01-02 18:00:00+00:00,-1.3
2022-01-02 18:15:00+00:00,-0.4393333333333333
2022-01-02 18:30:00+00:00,0.28300000000000003
2022-01-02 18:45:00+00:00,1.0313333333333334
2022-01-02 19:00:00+00:00,1.481
2022-01-02 19:15:00+00:00,1.544
2022-01-02 19:30:00+00:00,2.083
2022-01-02 19:45:00+00:00,1.6823333333333332
2022-01-02 20:00:00+00:00,1.5056666666666667
2022-01-02 20:15:00+00:00,1.8303333333333331
2022-01-02 20:30:00+00:00,2.539333333333333
2022-01-02 20:45:00+00:00,2.643666666666667
2022-01-02 21:00:00+00:00,1.7590000000000001
2022-01-02 21:15:00+00:00,2.762068965517241
2022-01-02 21:30:00+00:00,1.7570000000000001
2022-01-02 21:45:00+00:00,0.41233333333333333
2022-01-02 22:00:00+00:00,-0.2796666666666667
2022-01-02 22:15:00+00:00,-0.859
2022-01-02 22:30:00+00:00,-1.4693333333333334
2022-01-02 22:45:00+00:00,-2.2633333333333336
2022-01-02 23:00:00+00:00,-2.765
2022-01-02 23:15:00+00:00,-3.1753333333333336
2022-01-02 23:30:00+00:00,-3.384333333333333
2022-01-02 23:45:00+00:00,-4.064333333333334
2022-01-03 00:00:00+00:00,-4.491333333333333
2022-01-03 00:15:00+00:00,-5.026666666666667
2022-01-03 00:30:00+00:00,-5.391666666666667
2022-01-03 00:45:00+00:00,-5.543
2022-01-03 01:00:00+00:00,-5.725333333333333
2022-01-03 01:15:00+00:00,-6.098666666666667
2022-01-03 01:30:00+00:00,-6.436333333333334
2022-01-03 01:45:00+00:00,-6.739999999999999
2022-01-03 02:00:00+00:00,-6.972333333333333
2022-01-03 02:15:00+00:00,-7.142333333333334
2022-01-03 02:30:00+00:00,-7.391
2022-01-03 02:45:00+00:00,-7.486666666666666
2022-01-03 03:00:00+00:00,-7.767333333333334
2022-01-03 03:15:00+00:00,-8.100666666666667
2022-01-03 03:30:00+00:00,-8.046
2022-01-03 03:45:00+00:00,-8.127
2022-01-03 04:00:00+00:00,-8.364333333333333
2022-01-03 04:15:00+00:00,-8.502413793103448
2022-01-03 04:30:00+00:00,-8.487666666666666
2022-01-03 04:45:00+00:00,-9.065666666666667
2022-01-03 05:00:00+00:00,-9.131
2022-01-03 05:15:00+00:00,-9.080666666666668
2022-01-03 05:30:00+00:00,-9.386333333333335
2022-01-03 05:45:00+00:00,-9.540333333333333
2022-01-03 06:00:00+00:00,-9.592333333333332
2022-01-03 06:15:00+00:00,-9.789333333333333
2022-01-03 06:30:00+00:00,-9.969
