date,temp_system
2022-01-01 00:15:00+00:00,29.951999999999998
2022-01-01 00:30:00+00:00,29.807000000000002
2022-01-01 00:45:00+00:00,30.016000000000002
2022-01-01 01:00:00+00:00,30.17366666666667
2022-01-01 01:15:00+00:00,29.952333333333335
2022-01-01 01:30:00+00:00,29.753
2022-01-01 01:45:00+00:00,29.825333333333333
2022-01-01 02:00:00+00:00,30.009333333333334
2022-01-01 02:15:00+00:00,30.473333333333336
2022-01-01 02:30:00+00:00,30.478666666666665
2022-01-01 02:45:00+00:00,29.879310344827587
2022-01-01 03:00:00+00:00,29.273000000000003
2022-01-01 03:15:00+00:00,29.099
2022-01-01 03:30:00+00:00,28.93566666666667
2022-01-01 03:45:00+00:00,28.890333333333334
2022-01-01 04:00:00+00:00,28.961666666666666
2022-01-01 04:15:00+00:00,28.560333333333332
2022-01-01 04:30:00+00:00,28.424666666666667
2022-01-01 04:45:00+00:00,28.011000000000003
2022-01-01 05:00:00+00:00,27.990333333333336
2022-01-01 05:15:00+00:00,27.750666666666667
2022-01-01 05:30:00+00:00,27.618666666666666
2022-01-01 05:45:00+00:00,27.246666666666666
2022-01-01 06:00:00+00:00,26.862333333333332
2022-01-01 06:15:00+00:00,26.633666666666667
2022-01-01 06:30:00+00:00,26.713
2022-01-01 06:45:00+00:00,26.37933333333333
2022-01-01 07:00:00+00:00,26.421333333333333
2022-01-01 07:15:00+00:00,26.158333333333335
2022-01-01 07:30:00+00:00,26.127
2022-01-01 07:45:00+00:00,25.845666666666666
2022-01-01 08:00:00+00:00,25.29862068965517
2022-01-01 08:15:00+00:00,25.300333333333334
2022-01-01 08:30:00+00:00,25.081000000000003
2022-01-01 08:45:00+00:00,24.802666666666667
2022-01-01 09:00:00+00:00,24.699666666666666
2022-01-01 09:15:00+00:00,24.839
2022-01-01 09:30:00+00:00,24.872999999999998
2022-01-01 09:45:00+00:00,25.135333333333335
2022-01-01 10:00:00+00:00,25.360999999999997
2022-01-01 10:15:00+00:00,25.745333333333335
2022-01-01 10:30:00+00:00,25.595666666666666
2022-01-01 10:45:00+00:00,25.671333333333333
2022-01-01 11:00:00+00:00,25.836666666666666
2022-01-01 11:15:00+00:00,25.991333333333333
2022-01-01 11:30:00+00:00,25.670666666666666
2022-01-01 11:45:00+00:00,25.787333333333333
2022-01-01 12:00:00+00:00,25.446666666666665
2022-01-01 12:15:00+00:00,24.85033333333333
2022-01-01 12:30:00+00:00,24.388333333333332
2022-01-01 12:45:00+00:00,24.088666666666665
2022-01-01 13:00:00+00:00,24.014666666666667
2022-01-01 13:15:00+00:00,24.0751724137931
2022-01-01 13:30:00+00:00,24.386666666666667
2022-01-01 13:45:00+00:00,24.686333333333334
2022-01-01 14:00:00+00:00,24.283666666666665
2022-01-01 14:15:00+00:00,23.976666666666667
2022-01-01 14:30:00+00:00,23.576
2022-01-01 14:45:00+00:00,23.264333333333333
2022-01-01 15:00:00+00:00,22.88266666666667
2022-01-01 15:15:00+00:00,22.81066666666667
2022-01-01 15:30:00+00:00,22.563
2022-01-01 15:45:00+00:00,22.341333333333335
2022-01-01 16:00:00+00:00,22.410666666666668
2022-01-01 16:15:00+00:00,22.363666666666667
2022-01-01 16:30:00+00:00,22.273333333333333
2022-01-01 16:45:00+00:00,22.378
2022-01-01 17:00:00+00:00,22.361666666666668
2022-01-01 17:15:00+00:00,22.426666666666666
2022-01-01 17:30:00+00:00,22.651666666666664
2022-01-01 17:45:00+00:00,22.678333333333335
2022-01-01 18:00:00+00:00,22.606333333333332
2022-01-01 18:15:00+00:00,22.317333333333334
2022-01-01 18:30:00+00:00,22.154137931034484
2022-01-01 18:45:00+00:00,22.063666666666666
2022-01-01 19:00:00+00:00,21.892666666666667
2022-01-01 19:15:00+00:00,21.722666666666665
2022-01-01 19:30:00+00:00,21.462333333333333
2022-01-01 19:45:00+00:00,21.247
2022-01-01 20:00:00+00:00,21.179
2022-01-01 20:15:00+00:00,20.924
2022-01-01 20:30:00+00:00,20.834333333333333
2022-01-01 20:45:00+00:00,20.678333333333335
2022-01-01 21:00:00+00:00,20.575666666666667
2022-01-01 21:15:00+00:00,20.387999999999998
2022-01-01 21:30:00+00:00,20.253333333333334
2022-01-01 21:45:00+00:00,19.916999999999998
2022-01-01 22:00:00+00:00,19.982333333333333
2022-01-01 22:15:00+00:00,20.16166666666667
2022-01-01 22:30:00+00:00,20.240666666666666
2022-01-01 22:45:00+00:00,20.141000000000002
2022-01-01 23:00:00+00:00,19.99233333333333
2022-01-01 23:15:00+00:00,20.08566666666667
2022-01-01 23:30:00+00:00,20.298000000000002
2022-01-01 23:45:00+00:00,20.346896551724136
2022-01-02 00:00:00+00:00,20.098000000000003
2022-01-02 00:15:00+00:00,20.044333333333334
2022-01-02 00:30:00+00:00,20.139666666666667
2022-01-02 00:45:00+00:00,19.904
2022-01-02 01:00:00+00:00,19.463
2022-01-02 01:15:00+00:00,19.270666666666667
2022-01-02 01:30:00+00:00,19.336000000000002
2022-01-02 01:45:00+00:00,19.436
2022-01-02 02:00:00+00:00,19.293
2022-01-02 02:15:00+00:00,19.238
2022-01-02 02:30:00+00:00,19.439666666666668
2022-01-02 02:45:00+00:00,19.425333333333334
2022-01-02 03:00:00+00:00,19.351666666666667
2022-01-02 03:15:00+00:00,19.299666666666667
2022-01-02 03:30:00+00:00,19.427666666666667
2022-01-02 03:45:00+00:00,19.593999999999998
2022-01-02 04:00:00+00:00,19.561333333333334
2022-01-02 04:15:00+00:00,19.598
2022-01-02 04:30:00+00:00,19.668
2022-01-02 04:45:00+00:00,19.838666666666665
2022-01-02 05:00:00+00:00,20.089310344827588
2022-01-02 05:15:00+00:00,20.121666666666666
2022-01-02 05:30:00+00:00,20.252666666666666
2022-01-02 05:45:00+00:00,20.271666666666665
2022-01-02 06:00:00+00:00,20.23
2022-01-02 06:15:00+00:00,19.872
2022-01-02 06:30:00+00:00,19.555666666666664
2022-01-02 06:45:00+00:00,19.387
2022-01-02 07:00:00+00:00,19.134
2022-01-02 07:15:00+00:00,18.956333333333337
2022-01-02 07:30:00+00:00,18.554
2022-01-02 07:45:00+00:00,18.408333333333335
2022-01-02 08:00:00+00:00,17.929333333333332
2022-01-02 08:15:00+00:00,17.553
2022-01-02 08:30:00+00:00,17.170666666666666
2022-01-02 08:45:00+00:00,16.837666666666667
2022-01-02 09:00:00+00:00,16.848
2022-01-02 09:15:00+00:00,16.874666666666666
2022-01-02 09:30:00+00:00,16.929666666666666
2022-01-02 09:45:00+00:00,17.020666666666667
2022-01-02 10:00:00+00:00,16.953
2022-01-02 10:15:00+00:00,17.11448275862069
2022-01-02 10:30:00+00:00,17.25
2022-01-02 10:45:00+00:00,17.554333333333332
2022-01-02 11:00:00+00:00,17.812666666666665
2022-01-02 11:15:00+00:00,17.78666666666667
2022-01-02 11:30:00+00:00,17.562666666666665
2022-01-02 11:45:00+00:00,17.506666666666668
2022-01-02 12:00:00+00:00,17.116666666666667
2022-01-02 12:15:00+00:00,17.082
2022-01-02 12:30:00+00:00,16.972
2022-01-02 12:45:00+00:00,16.969666666666665
2022-01-02 13:00:00+00:00,17.403000000000002
2022-01-02 13:15:00+00:00,17.295666666666666
2022-01-02 13:30:00+00:00,17.09333333333333
2022-01-02 13:45:00+00:00,16.94066666666667
2022-01-02 14:00:00+00:00,16.869333333333334
2022-01-02 14:15:00+00:00,16.658
2022-01-02 14:30:00+00:00,16.483666666666668
2022-01-02 14:45:00+00:00,16.538333333333334
2022-01-02 15:00:00+00:00,16.5
2022-01-02 15:15:00+00:00,17.221999999999998
2022-01-02 15:30:00+00:00,18.00862068965517
2022-01-02 15:45:00+00:00,18.168666666666663
2022-01-02 16:00:00+00:00,18.612333333333332
2022-01-02 16:15:00+00:00,18.991333333333333
2022-01-02 16:30:00+00:00,19.374000000000002
2022-01-02 16:45:00+00:00,19.68433333333333
2022-01-02 17:00:00+00:00,20.07
2022-01-02 17:15:00+00:00,20.090666666666667
2022-01-02 17:30:00+00:00,20.392666666666667
2022-01-02 17:45:00+00:00,21.231333333333335
2022-01-02 18:00:00+00:00,22.062
2022-01-02 18:15:00+00:00,23.68933333333333
2022-01-02 18:30:00+00:00,25.426
2022-01-02 18:45:00+00:00,26.746
2022-01-02 19:00:00+00:00,27.82633333333333
2022-01-02 19:15:00+00:00,28.19066666666667
2022-01-02 19:30:00+00:00,28.732000000000003
2022-01-02 19:45:00+00:00,29.080666666666666
2022-01-02 20:00:00+00:00,28.66466666666667
2022-01-02 20:15:00+00:00,28.956333333333337
2022-01-02 20:30:00+00:00,29.528620689655174
2022-01-02 20:45:00+00:00,30.346333333333334
2022-01-02 21:00:00+00:00,29.12366666666667
2022-01-02 21:15:00+00:00,30.041333333333334
2022-01-02 21:30:00+00:00,29.52
2022-01-02 21:45:00+00:00,27.24566666666667
2022-01-02 22:00:00+00:00,25.52466666666667
2022-01-02 22:15:00+00:00,24.113
2022-01-02 22:30:00+00:00,22.909
2022-01-02 22:45:00+00:00,21.235666666666663
2022-01-02 23:00:00+00:00,20.040333333333333
2022-01-02 23:15:00+00:00,19.138333333333332
2022-01-02 23:30:00+00:00,18.706666666666667
2022-01-02 23:45:00+00:00,17.947
2022-01-03 00:00:00+00:00,17.381333333333334
2022-01-03 00:15:00+00:00,16.835666666666665
2022-01-03 00:30:00+00:00,16.413
2022-01-03 00:45:00+00:00,16.414
2022-01-03 01:00:00+00:00,16.397333333333332
2022-01-03 01:15:00+00:00,16.215333333333334
2022-01-03 01:30:00+00:00,15.873
2022-01-03 01:45:00+00:00,15.433
2022-01-03 02:00:00+00:00,15.239999999999998
2022-01-03 02:15:00+00:00,15.281333333333333
2022-01-03 02:30:00+00:00,15.245000000000001
2022-01-03 02:45:00+00:00,15.439333333333334
2022-01-03 03:00:00+00:00,15.234333333333332
2022-01-03 03:15:00+00:00,14.624333333333334
2022-01-03 03:30:00+00:00,14.592
2022-01-03 03:45:00+00:00,14.842333333333332
2022-01-03 04:00:00+00:00,14.948
2022-01-03 04:15:00+00:00,15.213666666666667
2022-01-03 04:30:00+00:00,15.318333333333333
2022-01-03 04:45:00+00:00,14.760666666666667
2022-01-03 05:00:00+00:00,13.877666666666666
2022-01-03 05:15:00+00:00,13.744333333333334
2022-01-03 05:30:00+00:00,13.388333333333332
2022-01-03 05:45:00+00:00,12.927333333333333
2022-01-03 06:00:00+00:00,12.782333333333332
2022-01-03 06:15:00+00:00,12.670333333333334
2022-01-03 06:30:00+00:00,12.357666666666667
2022-01-03 06:45:00+00:00,11.891
2022-01-03 07:00:00+00:00,11.553793103448276
2022-01-03 07:15:00+00:00,11.485999999999999
2022-01-03 07:30:00+00:00,11.442666666666666
2022-01-03 07:45:00+00:00,11.228666666666667
2022-01-03 08:00:00+00:00,11.168000000000001
2022-01-03 08:15:00+00:00,11.093666666666667
2022-01-03 08:30:00+00:00,11.478666666666667
2022-01-03 08:45:00+00:00,11.431000000000001
2022-01-03 09:00:00+00:00,11.152666666666667
2022-01-03 09:15:00+00:00,11.141
2022-01-03 09:30:00+00:00,11.486333333333333
2022-01-03 09:45:00+00:00,11.306333333333333
2022-01-03 10:00:00+00:00,11.016666666666667
2022-01-03 10:15:00+00:00,10.768
2022-01-03 10:30:00+00:00,10.891333333333334
2022-01-03 10:45:00+00:00,10.728
2022-01-03 11:00:00+00:00,10.295666666666667
2022-01-03 11:15:00+00:00,10.183
2022-01-03 11:30:00+00:00,9.905
2022-01-03 11:45:00+00:00,9.689333333333334
2022-01-03 12:00:00+00:00,10.093
2022-01-03 12:15:00+00:00,10.246333333333332
2022-01-03 12:30:00+00:00,9.613103448275861
2022-01-03 12:45:00+00:00,9.234
2022-01-03 13:00:00+00:00,9.660333333333334
2022-01-03 13:15:00+00:00,9.488666666666665
2022-01-03 13:30:00+00:00,9.114666666666666
2022-01-03 13:45:00+00:00,8.967666666666668
2022-01-03 14:00:00+00:00,9.638
2022-01-03 14:15:00+00:00,10.628666666666668
2022-01-03 14:30:00+00:00,10.844
2022-01-03 14:45:00+00:00,10.863333333333333
2022-01-03 15:00:00+00:00,11.512666666666666
2022-01-03 15:15:00+00:00,12.086
2022-01-03 15:30:00+00:00,12.748666666666667
2022-01-03 15:45:00+00:00,13.536333333333335
2022-01-03 16:00:00+00:00,13.979333333333333
2022-01-03 16:15:00+00:00,14.659666666666668
2022-01-03 16:30:00+00:00,14.782
2022-01-03 16:45:00+00:00,15.084666666666667
2022-01-03 17:00:00+00:00,15.453333333333335
2022-01-03 17:15:00+00:00,15.525
2022-01-03 17:30:00+00:00,15.718333333333334
2022-01-03 17:45:00+00:00,15.612068965517242
2022-01-03 18:00:00+00:00,15.790666666666668
2022-01-03 18:15:00+00:00,16.50133333333333
2022-01-03 18:30:00+00:00,17.336000000000002
2022-01-03 18:45:00+00:00,18.007
2022-01-03 19:00:00+00:00,18.39966666666667
2022-01-03 19:15:00+00:00,19.133333333333333
2022-01-03 19:30:00+00:00,19.894333333333336
2022-01-03 19:45:00+00:00,20.464
2022-01-03 20:00:00+00:00,20.819666666666667
2022-01-03 20:15:00+00:00,20.814666666666664
2022-01-03 20:30:00+00:00,20.69633333333333
2022-01-03 20:45:00+00:00,20.749333333333333
2022-01-03 21:00:00+00:00,20.597666666666665
2022-01-03 21:15:00+00:00,20.351333333333333
2022-01-03 21:30:00+00:00,20.28666666666667
2022-01-03 21:45:00+00:00,19.849333333333334
2022-01-03 22:00:00+00:00,19.169333333333334
2022-01-03 22:15:00+00:00,18.838
2022-01-03 22:30:00+00:00,18.429
2022-01-03 22:45:00+00:00,16.853103448275863
2022-01-03 23:00:00+00:00,15.725
2022-01-03 23:15:00+00:00,15.073
2022-01-03 23:30:00+00:00,14.699333333333334
2022-01-03 23:45:00+00:00,14.631333333333334
2022-01-04 00:00:00+00:00,14.565666666666667
2022-01-04 00:15:00+00:00,14.379999999999999
2022-01-04 00:30:00+00:00,14.195333333333334
2022-01-04 00:45:00+00:00,14.114
2022-01-04 01:00:00+00:00,14.043666666666667
2022-01-04 01:15:00+00:00,14.020666666666667
2022-01-04 01:30:00+00:00,14.140333333333333
2022-01-04 01:45:00+00:00,14.258333333333333
2022-01-04 02:00:00+00:00,14.262333333333334
2022-01-04 02:15:00+00:00,14.316333333333334
