date,temp_ambient,temp_system,temp_atmos_60,temp_atmos_10
2022-01-02 12:15:00+00:00,-4.996666666666667,17.082,-7.68,-7.23
2022-01-02 12:30:00+00:00,-5.072333333333333,16.972,-7.74,-7.28
2022-01-02 12:45:00+00:00,-4.993666666666667,16.969666666666665,-7.78,-7.33
2022-01-02 13:00:00+00:00,-4.847666666666667,17.403000000000002,-7.91,-7.44
2022-01-02 13:15:00+00:00,-5.048,17.295666666666666,-8.01,-7.56
2022-01-02 13:30:00+00:00,-5.307,17.09333333333333,-8.12,-7.66
2022-01-02 13:45:00+00:00,-5.296,16.94066666666667,-8.23,-7.76
2022-01-02 14:00:00+00:00,-5.452068965517242,16.869333333333334,-8.37,-7.89
2022-01-02 14:15:00+00:00,-5.586666666666667,16.658,-8.43,-7.95
2022-01-02 14:30:00+00:00,-5.693,16.483666666666668,-8.6,-8.1
2022-01-02 14:45:00+00:00,-5.647333333333333,16.538333333333334,-8.67,-8.18
2022-01-02 15:00:00+00:00,-5.624,16.5,-8.64,-8.14
2022-01-02 15:15:00+00:00,-5.006333333333333,17.221999999999998,-8.5,-7.98
2022-01-02 15:30:00+00:00,-4.5183333333333335,18.00862068965517,-8.24,-7.69
2022-01-02 15:45:00+00:00,-4.4976666666666665,18.168666666666663,-8.05,-7.5
2022-01-02 16:00:00+00:00,-3.929666666666667,18.61233333333333,-7.8,-7.2
2022-01-02 16:15:00+00:00,-3.649,18.991333333333333,-7.64,-7.02
2022-01-02 16:30:00+00:00,-3.3363333333333336,19.374,-7.35,-6.71
2022-01-02 16:45:00+00:00,-2.9433333333333334,19.68433333333333,-7.09,-6.47
2022-01-02 17:00:00+00:00,-2.7856666666666667,20.07,-6.93,-6.25
2022-01-02 17:15:00+00:00,-2.712333333333333,20.090666666666667,-6.65,-6.0
2022-01-02 17:30:00+00:00,-2.4226666666666667,20.392666666666667,-6.65,-6.03
2022-01-02 17:45:00+00:00,-1.6849999999999998,21.231333333333332,-6.22,-5.55
2022-01-02 18:00:00+00:00,-1.3,22.062,-5.87,-5.25
2022-01-02 18:15:00+00:00,-0.4393333333333333,23.68933333333333,-5.19,-4.37
2022-01-02 18:30:00+00:00,0.283,25.426,-4.76,-4.03
2022-01-02 18:45:00+00:00,1.0313333333333334,26.746,-4.47,-3.67
2022-01-02 19:00:00+00:00,1.481,27.82633333333333,-4.05,-3.29
